date,symbol,expiry,futures_price,price_scan,price_scan_pct,vol_scan
2021-01-27,FINNIFTY,20210128,15147.3,2602.3,17.18,0.1
2021-01-27,NIFTY,20210128,14253.15,1818.9,12.7614,0.07
2021-01-28,BANKNIFTY,20210128,30328.35,5518.8,18.1968,0.1
2021-01-28,FINNIFTY,20210128,14752.65,2534.7,17.1813,0.1
2021-01-28,NIFTY,20210128,13982.55,1787.3,12.7824,0.07
2021-01-29,BANKNIFTY,20210225,30364.7,5518.8,18.1751,0.1
2021-01-29,FINNIFTY,20210204,14600.5,2509.4,17.1871,0.1
2021-01-29,NIFTY,20210225,13844.4,1766.9,12.7626,0.07
2021-02-01,BANKNIFTY,20210225,30679.15,5545.6,18.0761,0.1
2021-02-01,FINNIFTY,20210204,14628.55,2501.9,17.1029,0.1
2021-02-01,NIFTY,20210225,13709.1,1741.1,12.7003,0.07
2021-02-02,BANKNIFTY,20210225,33276.3,6201.8,18.6373,0.11
2021-02-02,FINNIFTY,20210204,15752.65,2770.9,17.5901,0.1
2021-02-02,NIFTY,20210225,14351.25,1860.4,12.9633,0.07
2021-02-03,BANKNIFTY,20210225,34392.7,6442.6,18.7325,0.11
2021-02-03,FINNIFTY,20210204,16221.3,2868.1,17.6811,0.1
2021-02-03,NIFTY,20210225,14696.0,1915.3,13.0328,0.07
2021-02-04,BANKNIFTY,20210225,34841.75,6524.0,18.7247,0.11
2021-02-04,FINNIFTY,20210204,16378.9,2896.8,17.6862,0.1
2021-02-04,NIFTY,20210225,14820.55,1930.0,13.0225,0.07
2021-02-05,BANKNIFTY,20210225,35352.05,6624.6,18.7389,0.11
2021-02-05,FINNIFTY,20210211,16572.1,2927.5,17.6652,0.1
2021-02-05,NIFTY,20210225,14895.35,1939.8,13.0229,0.07
2021-02-08,BANKNIFTY,20210225,35665.95,6668.4,18.6968,0.11
2021-02-08,FINNIFTY,20210211,16710.35,2942.2,17.6071,0.1
2021-02-08,NIFTY,20210225,14930.65,1938.9,12.986,0.07
2021-02-09,BANKNIFTY,20210225,36013.8,6717.2,18.6517,0.11
2021-02-09,FINNIFTY,20210211,16854.1,2959.8,17.5613,0.1
2021-02-09,NIFTY,20210225,15126.5,1962.4,12.9733,0.07
2021-02-10,BANKNIFTY,20210225,36045.95,6713.2,18.624,0.1
2021-02-10,FINNIFTY,20210211,16872.85,2960.5,17.5459,0.1
2021-02-10,NIFTY,20210225,15105.75,1956.2,12.95,0.07
2021-02-11,BANKNIFTY,20210225,35875.4,6646.4,18.5263,0.1
2021-02-11,FINNIFTY,20210211,16900.0,2946.8,17.4367,0.1
2021-02-11,NIFTY,20210225,15119.55,1951.1,12.9045,0.07
2021-02-12,BANKNIFTY,20210225,35808.75,6624.7,18.5002,0.1
2021-02-12,FINNIFTY,20210218,16885.05,2938.0,17.4,0.1
2021-02-12,NIFTY,20210225,15184.95,1955.1,12.8752,0.07
2021-02-15,BANKNIFTY,20210225,36133.8,6676.4,18.4769,0.1
2021-02-15,FINNIFTY,20210218,17024.1,2958.9,17.3807,0.1
2021-02-15,NIFTY,20210225,15161.45,1949.1,12.8556,0.07
2021-02-16,BANKNIFTY,20210225,37402.65,6924.3,18.5129,0.1
2021-02-16,FINNIFTY,20210218,17552.35,3052.4,17.3903,0.1
2021-02-16,NIFTY,20210225,15332.2,1966.5,12.8259,0.07
2021-02-17,BANKNIFTY,20210225,37218.15,6869.3,18.4569,0.1
2021-02-17,FINNIFTY,20210218,17485.25,3035.5,17.3603,0.1
2021-02-17,NIFTY,20210225,15330.25,1961.5,12.795,0.07
2021-02-18,BANKNIFTY,20210225,36976.0,6819.8,18.4439,0.1
2021-02-18,FINNIFTY,20210218,17262.1,2997.4,17.3641,0.1
2021-02-18,NIFTY,20210225,15207.05,1944.8,12.7888,0.07
2021-02-19,BANKNIFTY,20210225,36603.3,6745.3,18.4281,0.1
2021-02-19,FINNIFTY,20210225,17031.55,2949.3,17.3167,0.1
2021-02-19,NIFTY,20210225,15116.1,1929.2,12.7626,0.07
2021-02-22,BANKNIFTY,20210225,35849.8,6606.3,18.4277,0.1
2021-02-22,FINNIFTY,20210225,16751.45,2902.4,17.3263,0.1
2021-02-22,NIFTY,20210225,14987.0,1908.4,12.7337,0.07
2021-02-23,BANKNIFTY,20210225,35254.55,6492.3,18.4155,0.1
2021-02-23,FINNIFTY,20210225,16483.15,2853.8,17.3134,0.1
2021-02-23,NIFTY,20210225,14672.65,1874.0,12.7721,0.07
2021-02-24,BANKNIFTY,20210225,35119.85,6450.9,18.3682,0.1
2021-02-24,FINNIFTY,20210225,16406.0,2832.6,17.2656,0.1
2021-02-24,NIFTY,20210225,14711.55,1873.5,12.7349,0.07
2021-02-25,BANKNIFTY,20210225,36468.7,6730.2,18.4547,0.1
2021-02-25,FINNIFTY,20210225,17013.95,2944.6,17.307,0.1
2021-02-25,NIFTY,20210225,14993.75,1911.1,12.746,0.07
2021-02-26,BANKNIFTY,20210325,36719.7,6731.8,18.3329,0.1
2021-02-26,FINNIFTY,20210304,16995.05,2931.5,17.2491,0.1
2021-02-26,NIFTY,20210325,15169.5,1922.5,12.6735,0.07
2021-03-01,BANKNIFTY,20210325,34870.35,6484.5,18.596,0.1
2021-03-01,FINNIFTY,20210304,16119.3,2826.3,17.5336,0.1
2021-03-01,NIFTY,20210325,14578.45,1877.9,12.8813,0.07
2021-03-02,BANKNIFTY,20210325,35324.55,6566.9,18.5902,0.1
2021-03-02,FINNIFTY,20210304,16385.05,2874.6,17.544,0.1
2021-03-02,NIFTY,20210325,14797.75,1907.9,12.8932,0.07
2021-03-03,BANKNIFTY,20210325,35454.85,6572.6,18.5379,0.1
2021-03-03,FINNIFTY,20210304,16408.5,2872.6,17.5068,0.1
2021-03-03,NIFTY,20210325,14958.15,1925.6,12.8732,0.07
2021-03-04,BANKNIFTY,20210325,36491.75,6761.5,18.5288,0.1
2021-03-04,FINNIFTY,20210304,16885.8,2959.2,17.5248,0.1
2021-03-04,NIFTY,20210325,15298.85,1973.8,12.9016,0.07
2021-03-05,BANKNIFTY,20210325,35879.75,6650.0,18.5341,0.1
2021-03-05,FINNIFTY,20210310,16588.15,2905.1,17.5131,0.1
2021-03-05,NIFTY,20210325,15106.25,1951.2,12.9165,0.07
2021-03-08,BANKNIFTY,20210325,35287.95,6535.5,18.5205,0.1
2021-03-08,FINNIFTY,20210310,16365.8,2864.8,17.5048,0.1
2021-03-08,NIFTY,20210325,14953.05,1930.1,12.9077,0.07
2021-03-09,BANKNIFTY,20210325,35316.05,6528.6,18.4862,0.1
2021-03-09,FINNIFTY,20210310,16296.4,2847.7,17.4744,0.1
2021-03-09,NIFTY,20210325,14969.0,1927.1,12.8739,0.07
2021-03-10,BANKNIFTY,20210325,35932.95,6631.4,18.4549,0.1
2021-03-10,FINNIFTY,20210310,16659.3,2912.1,17.4803,0.1
2021-03-10,NIFTY,20210325,15134.75,1943.4,12.8406,0.07
2021-03-12,BANKNIFTY,20210325,36007.75,6628.9,18.4096,0.1
2021-03-12,FINNIFTY,20210318,16802.2,2911.7,17.3293,0.1
2021-03-12,NIFTY,20210325,15209.3,1948.5,12.8112,0.07
2021-03-15,BANKNIFTY,20210325,35522.1,6536.4,18.4009,0.1
2021-03-15,FINNIFTY,20210318,16525.45,2875.3,17.3992,0.1
2021-03-15,NIFTY,20210325,15051.4,1928.0,12.8094,0.07
2021-03-16,BANKNIFTY,20210325,35304.7,6464.5,18.3106,0.1
2021-03-16,FINNIFTY,20210318,16344.15,2833.8,17.3383,0.1
2021-03-16,NIFTY,20210325,14968.75,1910.4,12.7626,0.07
2021-03-17,BANKNIFTY,20210325,34923.4,6382.7,18.2763,0.1
2021-03-17,FINNIFTY,20210318,16241.45,2804.7,17.2688,0.1
2021-03-17,NIFTY,20210325,14959.7,1903.3,12.7228,0.07
2021-03-18,BANKNIFTY,20210325,34360.65,6271.1,18.2508,0.1
2021-03-18,FINNIFTY,20210318,15999.35,2767.6,17.2982,0.1
2021-03-18,NIFTY,20210325,14771.3,1877.9,12.7132,0.07
2021-03-19,BANKNIFTY,20210325,33888.25,6193.9,18.2774,0.1
2021-03-19,FINNIFTY,20210325,15874.9,2739.6,17.2574,0.1
2021-03-19,NIFTY,20210325,14577.05,1855.7,12.7303,0.07
2021-03-22,BANKNIFTY,20210325,34205.6,6236.0,18.2309,0.1
2021-03-22,FINNIFTY,20210325,16006.7,2757.6,17.2278,0.1
2021-03-22,NIFTY,20210325,14756.45,1878.1,12.7273,0.07
2021-03-23,BANKNIFTY,20210325,33685.2,6126.6,18.1878,0.1
2021-03-23,FINNIFTY,20210325,15829.5,2721.8,17.1945,0.1
2021-03-23,NIFTY,20210325,14741.6,1872.6,12.7028,0.07
2021-03-24,BANKNIFTY,20210325,34244.05,6226.5,18.1827,0.1
2021-03-24,FINNIFTY,20210325,15979.15,2740.6,17.1511,0.1
2021-03-24,NIFTY,20210325,14832.9,1878.6,12.6651,0.07
2021-03-25,BANKNIFTY,20210325,33358.3,6071.5,18.2009,0.1
2021-03-25,FINNIFTY,20210325,15637.95,2682.9,17.1563,0.1
2021-03-25,NIFTY,20210325,14555.3,1847.5,12.693,0.07
2021-03-26,BANKNIFTY,20210429,33310.4,6006.0,18.0304,0.1
2021-03-26,FINNIFTY,20210401,15581.0,2654.4,17.0361,0.1
2021-03-26,NIFTY,20210429,14435.55,1819.0,12.6008,0.07
2021-03-30,BANKNIFTY,20210429,33584.7,6049.4,18.0124,0.1
2021-03-30,FINNIFTY,20210401,15787.05,2692.5,17.0551,0.1
2021-03-30,NIFTY,20210429,14608.5,1840.2,12.5968,0.07
2021-03-31,BANKNIFTY,20210429,34046.8,6141.5,18.0384,0.1
2021-03-31,FINNIFTY,20210401,16003.15,2745.3,17.1547,0.1
2021-03-31,NIFTY,20210429,14913.55,1887.7,12.6576,0.07
2021-04-01,BANKNIFTY,20210429,33478.45,6032.1,18.0179,0.1
2021-04-01,FINNIFTY,20210401,15737.2,2689.4,17.0894,0.1
2021-04-01,NIFTY,20210429,14752.3,1865.5,12.6455,0.07
2021-04-05,BANKNIFTY,20210429,34155.2,6130.9,17.9501,0.1
2021-04-05,FINNIFTY,20210408,15929.35,2720.4,17.0779,0.1
2021-04-05,NIFTY,20210429,14953.35,1887.2,12.6206,0.07
2021-04-06,BANKNIFTY,20210429,32817.15,5953.7,18.142,0.1
2021-04-06,FINNIFTY,20210408,15407.85,2647.0,17.1796,0.1
2021-04-06,NIFTY,20210429,14698.45,1859.4,12.6503,0.07
2021-04-07,BANKNIFTY,20210429,32691.55,5906.9,18.0686,0.1
2021-04-07,FINNIFTY,20210408,15425.7,2640.7,17.1188,0.1
2021-04-07,NIFTY,20210429,14751.45,1861.3,12.6177,0.07
2021-04-08,BANKNIFTY,20210429,33151.4,5987.1,18.0599,0.1
2021-04-08,FINNIFTY,20210408,15571.95,2667.9,17.1327,0.1
2021-04-08,NIFTY,20210429,14888.0,1875.2,12.5954,0.07
2021-04-09,BANKNIFTY,20210429,32945.7,5936.2,18.0181,0.1
2021-04-09,FINNIFTY,20210415,15580.4,2652.7,17.0259,0.1
2021-04-09,NIFTY,20210429,14924.4,1877.5,12.5801,0.07
2021-04-12,BANKNIFTY,20210429,32617.55,5864.1,17.9784,0.1
2021-04-12,FINNIFTY,20210415,15438.9,2628.0,17.0219,0.1
2021-04-12,NIFTY,20210429,14889.4,1868.0,12.5458,0.07
2021-04-13,BANKNIFTY,20210429,30869.25,5642.7,18.2794,0.1
2021-04-13,FINNIFTY,20210415,14708.75,2539.1,17.2625,0.1
2021-04-13,NIFTY,20210429,14343.25,1826.1,12.7314,0.07
2021-04-15,BANKNIFTY,20210429,31865.6,5839.2,18.3245,0.1
2021-04-15,FINNIFTY,20210415,15213.1,2636.5,17.3305,0.1
2021-04-15,NIFTY,20210429,14541.15,1850.2,12.7239,0.07
2021-04-16,BANKNIFTY,20210429,32206.95,5891.9,18.2939,0.1
2021-04-16,FINNIFTY,20210422,15375.05,2662.0,17.3138,0.1
2021-04-16,NIFTY,20210429,14592.0,1855.5,12.7159,0.07
2021-04-19,BANKNIFTY,20210429,32075.65,5852.9,18.2472,0.1
2021-04-19,FINNIFTY,20210422,15384.75,2651.5,17.2346,0.1
2021-04-19,NIFTY,20210429,14645.7,1855.6,12.6699,0.07
2021-04-20,BANKNIFTY,20210429,31239.7,5719.1,18.3072,0.1
2021-04-20,FINNIFTY,20210422,15001.45,2592.7,17.283,0.1
2021-04-20,NIFTY,20210429,14374.15,1825.3,12.6985,0.07
2021-04-22,BANKNIFTY,20210429,31120.55,5687.7,18.2763,0.1
2021-04-22,FINNIFTY,20210422,14901.35,2572.2,17.2615,0.1
2021-04-22,NIFTY,20210429,14296.2,1813.5,12.6852,0.07
2021-04-23,BANKNIFTY,20210429,31762.85,5808.8,18.288,0.1
2021-04-23,FINNIFTY,20210429,15232.55,2626.2,17.2407,0.1
2021-04-23,NIFTY,20210429,14403.6,1824.2,12.6649,0.07
2021-04-26,BANKNIFTY,20210429,31709.6,5782.2,18.2349,0.1
2021-04-26,FINNIFTY,20210429,15237.8,2619.2,17.1888,0.1
2021-04-26,NIFTY,20210429,14338.6,1811.6,12.6344,0.07
2021-04-27,BANKNIFTY,20210429,32302.55,5880.1,18.2032,0.1
2021-04-27,FINNIFTY,20210429,15450.75,2649.9,17.1506,0.1
2021-04-27,NIFTY,20210429,14486.2,1827.1,12.6127,0.07
2021-04-28,BANKNIFTY,20210429,32741.95,5955.3,18.1886,0.1
2021-04-28,FINNIFTY,20210429,15597.1,2670.6,17.1224,0.1
2021-04-28,NIFTY,20210429,14644.7,1846.4,12.608,0.07
2021-04-29,BANKNIFTY,20210429,33696.2,6146.9,18.2421,0.1
2021-04-29,FINNIFTY,20210429,16038.95,2754.1,17.1713,0.1
2021-04-29,NIFTY,20210429,14855.3,1873.0,12.6083,0.07
2021-04-30,BANKNIFTY,20210527,33807.25,6128.9,18.129,0.1
2021-04-30,FINNIFTY,20210506,16039.75,2749.0,17.1387,0.1
2021-04-30,NIFTY,20210527,14932.25,1872.2,12.538,0.07
2021-05-03,BANKNIFTY,20210527,32893.55,5969.5,18.1479,0.1
2021-05-03,FINNIFTY,20210506,15635.2,2671.8,17.0884,0.1
2021-05-03,NIFTY,20210527,14690.8,1839.7,12.5228,0.07
2021-05-04,BANKNIFTY,20210527,32655.85,5899.0,18.0641,0.1
2021-05-04,FINNIFTY,20210506,15643.55,2659.6,17.0013,0.1
2021-05-04,NIFTY,20210527,14685.8,1835.5,12.4985,0.07
2021-05-05,BANKNIFTY,20210527,32422.55,5850.6,18.0448,0.1
2021-05-05,FINNIFTY,20210506,15472.65,2632.9,17.0165,0.1
2021-05-05,NIFTY,20210527,14549.3,1815.7,12.4796,0.07
2021-05-06,BANKNIFTY,20210527,32973.65,5937.8,18.0077,0.1
2021-05-06,FINNIFTY,20210506,15664.25,2655.3,16.9513,0.1
2021-05-06,NIFTY,20210527,14679.1,1827.7,12.451,0.07
2021-05-07,BANKNIFTY,20210527,32953.75,5931.2,17.9986,0.1
2021-05-07,FINNIFTY,20210512,15694.0,2665.1,16.9816,0.1
2021-05-07,NIFTY,20210527,14769.95,1837.8,12.4428,0.07
2021-05-10,BANKNIFTY,20210527,33038.4,5930.5,17.9503,0.1
2021-05-10,FINNIFTY,20210512,15783.3,2679.3,16.9755,0.1
2021-05-10,NIFTY,20210527,14869.55,1846.1,12.4153,0.07
2021-05-11,BANKNIFTY,20210527,33302.65,5960.1,17.8968,0.1
2021-05-11,FINNIFTY,20210512,15937.7,2696.4,16.9184,0.1
2021-05-11,NIFTY,20210527,14984.65,1857.6,12.3967,0.07
2021-05-12,BANKNIFTY,20210527,32952.5,5899.9,17.9043,0.1
2021-05-12,FINNIFTY,20210512,15695.7,2658.1,16.9352,0.1
2021-05-12,NIFTY,20210527,14878.25,1842.3,12.3825,0.07
2021-05-14,BANKNIFTY,20210527,32520.3,5815.8,17.8836,0.1
2021-05-14,FINNIFTY,20210520,15538.65,2622.1,16.8747,0.1
2021-05-14,NIFTY,20210527,14710.05,1821.8,12.3847,0.07
2021-05-17,BANKNIFTY,20210527,32265.2,5752.3,17.8282,0.1
2021-05-17,FINNIFTY,20210520,15444.5,2599.9,16.8338,0.09
2021-05-17,NIFTY,20210527,14714.95,1814.9,12.3337,0.07
2021-05-18,BANKNIFTY,20210527,33548.85,6020.1,17.9443,0.1
2021-05-18,FINNIFTY,20210520,15923.2,2692.2,16.9074,0.1
2021-05-18,NIFTY,20210527,14952.1,1845.9,12.3454,0.07
2021-05-19,BANKNIFTY,20210527,34045.2,6095.9,17.9053,0.1
2021-05-19,FINNIFTY,20210520,16169.05,2729.1,16.8785,0.1
2021-05-19,NIFTY,20210527,15144.85,1868.1,12.3349,0.07
2021-05-20,BANKNIFTY,20210527,33800.75,6039.8,17.8688,0.1
2021-05-20,FINNIFTY,20210520,16006.45,2697.3,16.8513,0.1
2021-05-20,NIFTY,20210527,15059.45,1854.5,12.3145,0.07
2021-05-21,BANKNIFTY,20210527,33445.7,5965.1,17.8352,0.1
2021-05-21,FINNIFTY,20210527,15882.75,2667.2,16.7931,0.09
2021-05-21,NIFTY,20210527,14933.25,1835.9,12.294,0.07
2021-05-24,BANKNIFTY,20210527,34763.15,6229.6,17.9201,0.1
2021-05-24,FINNIFTY,20210527,16395.95,2763.6,16.8554,0.1
2021-05-24,NIFTY,20210527,15206.2,1871.7,12.3088,0.07
2021-05-25,BANKNIFTY,20210527,34998.1,6276.3,17.9333,0.1
2021-05-25,FINNIFTY,20210527,16463.2,2774.7,16.854,0.09
2021-05-25,NIFTY,20210527,15202.65,1869.8,12.2992,0.07
2021-05-26,BANKNIFTY,20210527,34758.05,6211.8,17.8715,0.1
2021-05-26,FINNIFTY,20210527,16363.85,2748.5,16.7962,0.09
2021-05-26,NIFTY,20210527,15218.0,1866.4,12.2644,0.07
2021-05-27,BANKNIFTY,20210527,34723.95,6200.4,17.8563,0.1
2021-05-27,FINNIFTY,20210527,16431.05,2756.3,16.7749,0.09
2021-05-27,NIFTY,20210527,15303.0,1873.7,12.244,0.07
2021-05-28,BANKNIFTY,20210624,35308.65,6263.0,17.7379,0.1
2021-05-28,FINNIFTY,20210603,16450.35,2754.1,16.7419,0.09
2021-05-28,NIFTY,20210624,15387.15,1874.1,12.1796,0.07
2021-05-31,BANKNIFTY,20210624,35321.8,6255.6,17.7103,0.1
2021-05-31,FINNIFTY,20210603,16532.4,2756.2,16.6715,0.09
2021-05-31,NIFTY,20210624,15463.85,1881.9,12.1697,0.07
2021-06-01,BANKNIFTY,20210624,35602.9,6310.0,17.7233,0.1
2021-06-01,FINNIFTY,20210603,16657.35,2779.1,16.6839,0.09
2021-06-01,NIFTY,20210624,15583.2,1896.4,12.1695,0.07
2021-06-02,BANKNIFTY,20210624,35454.1,6260.7,17.6586,0.1
2021-06-02,FINNIFTY,20210603,16666.8,2769.5,16.6169,0.09
2021-06-02,NIFTY,20210624,15618.15,1890.6,12.1051,0.07
2021-06-03,BANKNIFTY,20210624,35524.25,6253.0,17.6021,0.1
2021-06-03,FINNIFTY,20210603,16627.45,2758.8,16.5918,0.09
2021-06-03,NIFTY,20210624,15616.75,1885.9,12.0761,0.07
2021-06-04,BANKNIFTY,20210624,35781.95,6287.4,17.5714,0.1
2021-06-04,FINNIFTY,20210610,16817.0,2779.3,16.5267,0.09
2021-06-04,NIFTY,20210624,15712.4,1896.2,12.0682,0.07
2021-06-07,BANKNIFTY,20210624,35508.5,6210.3,17.4896,0.1
2021-06-07,FINNIFTY,20210610,16806.75,2766.5,16.4606,0.09
2021-06-07,NIFTY,20210624,15700.85,1888.9,12.0306,0.07
2021-06-08,BANKNIFTY,20210624,35622.2,6222.8,17.4689,0.1
2021-06-08,FINNIFTY,20210610,16741.15,2753.0,16.4445,0.09
2021-06-08,NIFTY,20210624,15784.85,1894.5,12.002,0.07
2021-06-09,BANKNIFTY,20210624,35265.3,6147.5,17.4322,0.1
2021-06-09,FINNIFTY,20210610,16607.9,2726.2,16.4151,0.09
2021-06-09,NIFTY,20210624,15768.6,1888.3,11.9751,0.07
2021-06-10,BANKNIFTY,20210624,34929.35,6085.2,17.4215,0.1
2021-06-10,FINNIFTY,20210610,16468.4,2702.5,16.4102,0.09
2021-06-10,NIFTY,20210624,15660.25,1872.2,11.9551,0.07
2021-06-11,BANKNIFTY,20210624,35266.35,6132.1,17.388,0.1
2021-06-11,FINNIFTY,20210617,16678.9,2730.9,16.3734,0.09
2021-06-11,NIFTY,20210624,15751.25,1880.3,11.9375,0.07
2021-06-14,BANKNIFTY,20210624,35169.35,6101.9,17.3501,0.1
2021-06-14,FINNIFTY,20210617,16694.9,2719.7,16.2906,0.09
2021-06-14,NIFTY,20210624,15817.3,1883.4,11.9072,0.07
2021-06-15,BANKNIFTY,20210624,35065.1,6069.5,17.3092,0.1
2021-06-15,FINNIFTY,20210617,16631.05,2703.6,16.2563,0.09
2021-06-15,NIFTY,20210624,15832.65,1880.7,11.8786,0.07
2021-06-16,BANKNIFTY,20210624,35330.4,6108.6,17.2899,0.1
2021-06-16,FINNIFTY,20210617,16687.1,2712.4,16.2545,0.09
2021-06-16,NIFTY,20210624,15879.0,1882.6,11.8559,0.07
2021-06-17,BANKNIFTY,20210624,35101.35,6052.3,17.2424,0.1
2021-06-17,FINNIFTY,20210617,16594.35,2690.3,16.2121,0.09
2021-06-17,NIFTY,20210624,15790.2,1867.0,11.8238,0.07
2021-06-18,BANKNIFTY,20210624,34682.2,5974.2,17.2256,0.1
2021-06-18,FINNIFTY,20210624,16438.25,2658.0,16.1696,0.09
2021-06-18,NIFTY,20210624,15692.15,1853.9,11.8142,0.07
2021-06-21,BANKNIFTY,20210624,34596.75,5950.7,17.2002,0.1
2021-06-21,FINNIFTY,20210624,16437.75,2653.0,16.1397,0.09
2021-06-21,NIFTY,20210624,15696.7,1848.7,11.7776,0.07
2021-06-22,BANKNIFTY,20210624,34911.1,5992.3,17.1645,0.1
2021-06-22,FINNIFTY,20210624,16547.15,2665.8,16.1103,0.09
2021-06-22,NIFTY,20210624,15743.8,1851.3,11.7589,0.07
2021-06-23,BANKNIFTY,20210624,34775.8,5956.7,17.1289,0.1
2021-06-23,FINNIFTY,20210624,16508.85,2655.1,16.0829,0.09
2021-06-23,NIFTY,20210624,15773.25,1850.2,11.73,0.07
2021-06-24,BANKNIFTY,20210624,34611.9,5913.5,17.0852,0.1
2021-06-24,FINNIFTY,20210624,16452.15,2636.6,16.0259,0.09
2021-06-24,NIFTY,20210624,15695.9,1835.9,11.6967,0.07
2021-06-25,BANKNIFTY,20210729,35001.45,5944.4,16.9833,0.1
2021-06-25,FINNIFTY,20210701,16549.95,2644.4,15.9783,0.09
2021-06-25,NIFTY,20210729,15832.45,1844.5,11.6501,0.07
2021-06-28,BANKNIFTY,20210729,35488.65,6028.3,16.9866,0.1
2021-06-28,FINNIFTY,20210701,16732.45,2673.1,15.9755,0.09
2021-06-28,NIFTY,20210729,15888.0,1847.7,11.6295,0.07
2021-06-29,BANKNIFTY,20210729,35516.15,6011.7,16.9267,0.1
2021-06-29,FINNIFTY,20210701,16685.9,2657.6,15.9272,0.09
2021-06-29,NIFTY,20210729,15854.95,1838.2,11.5939,0.07
2021-06-30,BANKNIFTY,20210729,35186.1,5941.5,16.8859,0.1
2021-06-30,FINNIFTY,20210701,16557.55,2632.3,15.8979,0.09
2021-06-30,NIFTY,20210729,15785.6,1826.3,11.5694,0.07
2021-07-01,BANKNIFTY,20210729,34937.55,5887.2,16.8506,0.1
2021-07-01,FINNIFTY,20210701,16467.45,2610.3,15.8513,0.09
2021-07-01,NIFTY,20210729,15752.15,1819.0,11.5476,0.07
2021-07-02,BANKNIFTY,20210729,34853.05,5858.4,16.8089,0.1
2021-07-02,FINNIFTY,20210708,16388.35,2593.8,15.8271,0.09
2021-07-02,NIFTY,20210729,15710.6,1810.0,11.5209,0.06
2021-07-05,BANKNIFTY,20210729,34951.65,5864.2,16.778,0.09
2021-07-05,FINNIFTY,20210708,16389.0,2597.0,15.846,0.09
2021-07-05,NIFTY,20210729,15741.55,1810.0,11.4982,0.06
2021-07-06,BANKNIFTY,20210729,35336.9,5922.6,16.7604,0.09
2021-07-06,FINNIFTY,20210708,16624.95,2619.8,15.7582,0.09
2021-07-06,NIFTY,20210729,15858.1,1820.1,11.4774,0.06
2021-07-07,BANKNIFTY,20210729,35677.4,5973.3,16.7425,0.09
2021-07-07,FINNIFTY,20210708,16761.7,2640.0,15.7502,0.09
2021-07-07,NIFTY,20210729,15837.45,1813.3,11.4494,0.06
2021-07-08,BANKNIFTY,20210729,35865.6,5991.2,16.7046,0.09
2021-07-08,FINNIFTY,20210708,16865.1,2650.1,15.7135,0.09
2021-07-08,NIFTY,20210729,15886.4,1816.1,11.4318,0.06
2021-07-09,BANKNIFTY,20210729,35411.0,5898.5,16.6573,0.09
2021-07-09,FINNIFTY,20210715,16680.8,2613.5,15.6677,0.09
2021-07-09,NIFTY,20210729,15735.4,1796.7,11.4182,0.06
2021-07-12,BANKNIFTY,20210729,35270.35,5850.7,16.5882,0.09
2021-07-12,FINNIFTY,20210715,16600.0,2595.2,15.6337,0.09
2021-07-12,NIFTY,20210729,15722.45,1787.5,11.3691,0.06
2021-07-13,BANKNIFTY,20210729,35311.55,5857.8,16.5889,0.09
2021-07-13,FINNIFTY,20210715,16570.8,2591.0,15.6359,0.09
2021-07-13,NIFTY,20210729,15711.95,1783.6,11.3519,0.06
2021-07-14,BANKNIFTY,20210729,35761.65,5927.3,16.5745,0.09
2021-07-14,FINNIFTY,20210715,16848.6,2626.4,15.5882,0.09
2021-07-14,NIFTY,20210729,15833.8,1794.4,11.3327,0.06
2021-07-15,BANKNIFTY,20210729,35755.6,5912.2,16.535,0.09
2021-07-15,FINNIFTY,20210715,16822.7,2615.2,15.5457,0.09
2021-07-15,NIFTY,20210729,15869.05,1794.2,11.3063,0.06
2021-07-16,BANKNIFTY,20210729,35988.25,5939.1,16.5029,0.09
2021-07-16,FINNIFTY,20210722,16938.15,2625.2,15.4987,0.09
2021-07-16,NIFTY,20210729,15937.3,1798.6,11.2855,0.06
2021-07-19,BANKNIFTY,20210729,35856.5,5899.0,16.4517,0.09
2021-07-19,FINNIFTY,20210722,17168.0,2612.7,15.2184,0.09
2021-07-19,NIFTY,20210729,15936.0,1793.6,11.255,0.06
2021-07-20,BANKNIFTY,20210729,35170.75,5788.0,16.4569,0.09
2021-07-20,FINNIFTY,20210722,16617.35,2563.3,15.4254,0.09
2021-07-20,NIFTY,20210729,15752.4,1773.6,11.2592,0.06
2021-07-22,BANKNIFTY,20210729,34487.1,5678.5,16.4656,0.09
2021-07-22,FINNIFTY,20210722,16250.05,2521.2,15.515,0.09
2021-07-22,NIFTY,20210729,15637.2,1756.6,11.2335,0.06
2021-07-23,BANKNIFTY,20210729,34724.85,5709.4,16.4418,0.09
2021-07-23,FINNIFTY,20210729,16515.25,2549.4,15.4366,0.09
2021-07-23,NIFTY,20210729,15816.9,1777.5,11.238,0.06
2021-07-26,BANKNIFTY,20210729,35040.9,5755.8,16.4259,0.09
2021-07-26,FINNIFTY,20210729,16629.2,2560.8,15.3994,0.09
2021-07-26,NIFTY,20210729,15853.1,1776.8,11.2079,0.06
2021-07-27,BANKNIFTY,20210729,34962.8,5727.9,16.3828,0.09
2021-07-27,FINNIFTY,20210729,16574.75,2549.4,15.3812,0.09
2021-07-27,NIFTY,20210729,15820.45,1769.1,11.1824,0.06
2021-07-28,BANKNIFTY,20210729,34817.85,5690.6,16.3439,0.09
2021-07-28,FINNIFTY,20210729,16518.7,2536.5,15.3553,0.09
2021-07-28,NIFTY,20210729,15734.65,1756.1,11.1607,0.06
